3.760746;4.169458;-0.408712
3.760746;4.171634;-0.410889
3.760746;4.169454;-0.408708
3.760746;4.164257;-0.403511
3.760746;4.159260;-0.398514
3.760746;4.154455;-0.393709
3.518188;4.149834;-0.631646
3.518188;4.140750;-0.622561
3.518188;4.128934;-0.610745
3.518188;4.117572;-0.599384
3.518188;4.106648;-0.588460
3.518188;4.096143;-0.577955
3.518188;4.086043;-0.567855
3.518188;4.076331;-0.558143
3.518188;4.058371;-0.540182
3.518188;4.034554;-0.516365
3.390283;4.011653;-0.621369
3.390283;3.989632;-0.599349
3.390283;3.968459;-0.578176
3.390283;3.942290;-0.552007
3.390283;3.917127;-0.526844
3.390283;3.892932;-0.502649
2.974032;3.869667;-0.895635
2.974032;3.839544;-0.865511
2.974032;3.806722;-0.832689
2.974032;3.775162;-0.801129
2.974032;3.744816;-0.770783
2.974032;3.715637;-0.741605
2.974032;3.687580;-0.713548
2.974032;3.649319;-0.675287
2.974032;3.612530;-0.638497
2.974032;3.577155;-0.603123
2.974032;3.535913;-0.561880
2.974032;3.496257;-0.522224
2.974032;3.453384;-0.479352
2.974032;3.412160;-0.438128
2.974032;3.372522;-0.398490
2.974032;3.334408;-0.360376
2.974032;3.298946;-0.324914
2.974032;3.265682;-0.291649
2.974032;3.233696;-0.259664
2.974032;3.202941;-0.228909
2.974032;3.173369;-0.199337
2.974032;3.144934;-0.170902
2.974032;3.120127;-0.146094
2.974032;3.096273;-0.122241
2.974032;3.073337;-0.099305
2.974032;3.051284;-0.077251
2.974032;3.032108;-0.058075
2.660974;3.015339;-0.354365
2.660974;2.999215;-0.338241
2.660974;2.983711;-0.322737
2.660974;2.968803;-0.307829
2.660974;2.954469;-0.293495
2.660974;2.940687;-0.279713
2.660974;2.929441;-0.268467
2.660974;2.918628;-0.257654
2.660974;2.908232;-0.247258
2.660974;2.898235;-0.237261
2.660974;2.888262;-0.227288
2.660974;2.878428;-0.217454
2.489408;2.868973;-0.379564
2.489408;2.859881;-0.370472
2.489408;2.851138;-0.361730
2.489408;2.839314;-0.349906
2.489408;2.827945;-0.338537
2.489408;2.817014;-0.327605
2.489408;2.806502;-0.317094
2.489408;2.796395;-0.306987
2.489408;2.781704;-0.292296
2.489408;2.765072;-0.275664
2.489408;2.749080;-0.259672
2.105485;2.733703;-0.628218
2.105485;2.718917;-0.613432
2.105485;2.704093;-0.598608
2.105485;2.689838;-0.584353
2.105485;2.676132;-0.570647
2.105485;2.662953;-0.557468
2.105485;2.642593;-0.537108
11.111111;2.623016;8.488095
11.111111;2.600204;8.510908
11.111111;2.578268;8.532843
11.111111;2.557176;8.553935
11.111111;2.536896;8.574215
11.111111;2.517395;8.593716
11.111111;2.498645;8.612466
11.111111;2.473410;8.637701
11.111111;2.449147;8.661965
11.111111;2.425816;8.685295
11.111111;2.396251;8.714860
11.111111;2.370410;8.740701
11.111111;2.345562;8.765549
11.111111;2.321670;8.789441
11.111111;2.311485;8.799626
11.111111;2.301691;8.809420
11.111111;2.298616;8.812495
11.111111;2.295659;8.815452
11.111111;2.292816;8.818295
11.111111;2.290082;8.821029
11.111111;2.300066;8.811045
11.111111;2.309666;8.801445
11.111111;2.318896;8.792215
11.111111;2.327772;8.783339
11.111111;2.348818;8.762293
11.111111;2.372168;8.738943
11.111111;2.394620;8.716491
11.111111;2.416208;8.694903
11.111111;2.436966;8.674145
11.111111;2.469313;8.641798
11.111111;2.503497;8.607614
11.111111;2.536366;8.574745
11.111111;2.567972;8.543140
11.111111;2.598361;8.512750
11.111111;2.636789;8.474322
11.111111;2.679847;8.431264
11.111111;2.721248;8.389863
11.111111;2.761057;8.350054
11.111111;2.799335;8.311776
11.111111;2.845257;8.265854
11.111111;2.895458;8.215653
11.111111;2.943729;8.167382
11.111111;2.990144;8.120968
11.111111;3.034773;8.076338
11.111111;3.089706;8.021405
11.111111;3.145517;7.965595
11.111111;3.199181;7.911930
11.111111;3.250781;7.860330
11.111111;3.300396;7.810715
11.111111;3.360004;7.751107
11.111111;3.417319;7.693793
11.111111;3.478343;7.632768
11.111111;3.537021;7.574090
11.111111;3.593442;7.517670
11.111111;3.647692;7.463419
11.111111;3.711701;7.399410
11.111111;3.774778;7.336333
11.111111;3.835429;7.275683
11.111111;3.893747;7.217364
11.111111;3.949822;7.161289
11.111111;4.013376;7.097735
11.111111;4.076982;7.034129
11.111111;4.138142;6.972969
11.111111;4.196950;6.914161
11.111111;4.253496;6.857615
11.111111;4.320102;6.791009
11.111111;4.390350;6.720761
11.111111;4.457895;6.653216
11.111111;4.522843;6.588268
11.111111;4.585293;6.525818
11.111111;4.657577;6.453534
11.111111;4.727081;6.384030
11.111111;4.793912;6.317199
11.111111;4.863783;6.247329
11.111111;4.936067;6.175044
11.111111;5.005571;6.105540
11.111111;5.072402;6.038709
11.111111;5.136663;5.974448
11.111111;5.198452;5.912659
11.111111;5.269551;5.841560
11.111111;5.343143;5.767968
11.111111;5.413904;5.697207
11.111111;5.481944;5.629167
11.111111;5.547367;5.563744
11.111111;5.610274;5.500837
11.111111;5.670761;5.440350
11.111111;5.745729;5.365383
11.111111;5.817813;5.293298
11.111111;5.887124;5.223987
11.111111;5.953770;5.157341
11.111111;6.023954;5.087157
11.111111;6.096661;5.014450
11.111111;6.166571;4.944540
11.111111;6.233792;4.877319
11.111111;6.298428;4.812683
11.111111;6.360578;4.750533
11.111111;6.436989;4.674122
11.111111;6.510462;4.600650
11.111111;6.581108;4.530003
11.111111;6.649037;4.462074
11.111111;6.714354;4.396757
11.111111;6.787752;4.323359
11.111111;6.858326;4.252785
11.111111;6.926187;4.184924
11.111111;6.991437;4.119674
11.111111;7.054178;4.056933
11.111111;7.119504;3.991607
11.111111;7.187807;3.923304
11.111111;7.253483;3.857628
11.111111;7.316632;3.794479
11.111111;7.387515;3.723596
11.111111;7.460779;3.650332
11.111111;7.531226;3.579886
11.111111;7.605307;3.505804
11.111111;7.681858;3.429253
11.111111;7.755465;3.355646
11.111111;7.826240;3.284871
11.111111;7.894294;3.216817
11.111111;7.959730;3.151381
11.111111;8.031294;3.079817
11.111111;8.105156;3.005955
11.111111;8.176178;2.934933
11.111111;8.244468;2.866643
11.111111;8.317360;2.793751
11.111111;8.392588;2.718523
11.111111;8.464923;2.646188
11.111111;8.534476;2.576635
11.111111;8.601354;2.509758
11.111111;8.672246;2.438865
11.111111;8.744290;2.366821
11.111111;8.813563;2.297549
11.111111;8.880171;2.230940
11.111111;8.944218;2.166893
11.111111;9.010122;2.100990
11.111111;9.076086;2.035026
11.111111;9.139513;1.971599
11.111111;9.200500;1.910611
11.111111;9.259142;1.851969
11.111111;9.318347;1.792764
11.111111;9.376901;1.734210
11.111111;9.433203;1.677908
11.111111;9.487340;1.623771
11.111111;9.539394;1.571717
11.111111;9.591134;1.519977
11.111111;9.641843;1.469268
11.111111;9.690602;1.420509
11.111111;9.737485;1.373626
11.111111;9.782566;1.328546
11.111111;9.825912;1.285199
11.111111;9.868563;1.242548
11.111111;9.910018;1.201093
11.111111;9.949879;1.161232
11.111111;9.988207;1.122904
11.111111;10.025061;1.086050
11.111111;10.060688;1.050423
11.111111;10.094946;1.016165
11.111111;10.127886;0.983225
11.111111;10.159559;0.951552
11.111111;10.190014;0.921097
11.111111;10.219165;0.891946
11.111111;10.247017;0.864094
11.111111;10.273798;0.837313
11.111111;10.299549;0.811562
11.111111;10.324309;0.786802
11.111111;10.347644;0.763467
11.111111;10.369723;0.741388
11.111111;10.390953;0.720158
11.111111;10.411367;0.699744
11.111111;10.430995;0.680116
11.111111;10.449081;0.662030
11.111111;10.466471;0.644640
11.111111;10.483192;0.627919
11.111111;10.499271;0.611840
11.111111;10.514731;0.596381
11.111111;10.528944;0.582167
11.111111;10.542611;0.568500
11.111111;10.555753;0.555358
11.111111;10.568389;0.542722
11.111111;10.580539;0.530572
11.111111;10.591671;0.519440
11.111111;10.602098;0.509013
11.111111;10.612124;0.498987
11.111111;10.621765;0.489347
11.111111;10.631034;0.480077
11.111111;10.639529;0.471582
11.111111;10.647417;0.463694
11.111111;10.655002;0.456109
11.111111;10.662295;0.448816
11.111111;10.669308;0.441803
11.111111;10.675987;0.435124
11.111111;10.682000;0.429112
11.111111;10.687781;0.423330
11.111111;10.693340;0.417771
11.111111;10.698686;0.412425
11.111111;10.703153;0.407958
11.111111;10.707240;0.403871
11.111111;10.711170;0.399941
11.111111;10.714949;0.396162
11.111111;10.718583;0.392528
11.111111;10.721829;0.389282
11.111111;10.724550;0.386562
11.111111;10.727165;0.383946
11.111111;10.729681;0.381431
11.111111;10.732099;0.379012
11.111111;10.734706;0.376405
11.111111;10.736991;0.374120
11.111111;10.739188;0.371923
11.111111;10.741300;0.369811
11.111111;10.743331;0.367780
11.111111;10.744816;0.366295
11.111111;10.746144;0.364967
11.111111;10.747422;0.363689
11.111111;10.748650;0.362461
11.111111;10.749831;0.361280
11.111111;10.750888;0.360223
11.111111;10.751820;0.359291
11.111111;10.752717;0.358394
11.111111;10.753579;0.357532
11.111111;10.754296;0.356815
11.111111;10.754985;0.356126
11.111111;10.755623;0.355488
11.111111;10.756235;0.354876
11.111111;10.756825;0.354287
11.111111;10.757310;0.353801
11.111111;10.757732;0.353379
11.111111;10.758138;0.352973
11.111111;10.758528;0.352583
11.111111;10.758903;0.352208
11.111111;10.759205;0.351906
11.111111;10.759460;0.351652
11.111111;10.759704;0.351407
11.111111;10.759939;0.351172
11.111111;10.760135;0.350976
11.111111;10.760324;0.350787
11.111111;10.760461;0.350650
11.111111;10.760593;0.350518
11.111111;10.760720;0.350391
11.111111;10.760843;0.350269
11.111111;10.760960;0.350151
11.111111;10.761073;0.350038
11.111111;10.761150;0.349961
11.111111;10.761210;0.349901
11.111111;10.761268;0.349843
11.111111;10.761324;0.349787
11.111111;10.761359;0.349753
11.111111;10.761392;0.349719
11.111111;10.761424;0.349687
11.111111;10.761445;0.349666
11.111111;10.761463;0.349648
11.111111;10.761481;0.349630
11.111111;10.761495;0.349616
11.111111;10.761509;0.349602
11.111111;10.761522;0.349589
11.111111;10.761534;0.349578
11.111111;10.761546;0.349565
11.111111;10.761558;0.349553
11.111111;10.761569;0.349542
11.111111;10.761581;0.349531
11.111111;10.761597;0.349514
11.111111;10.761614;0.349497
11.111111;10.761631;0.349481
11.111111;10.761646;0.349465
11.111111;10.761662;0.349450
11.111111;10.761687;0.349424
11.111111;10.761714;0.349397
11.111111;10.761740;0.349371
11.111111;10.761765;0.349346
11.111111;10.761846;0.349265
11.111111;10.761925;0.349187
11.111111;10.762056;0.349055
11.111111;10.762182;0.348929
11.111111;10.762304;0.348807
11.111111;10.762421;0.348691
11.111111;10.762604;0.348507
11.111111;10.762822;0.348289
11.111111;10.763032;0.348079
11.111111;10.763234;0.347877
11.111111;10.763428;0.347683
11.111111;10.763663;0.347448
11.111111;10.763951;0.347161
11.111111;10.764227;0.346884
11.111111;10.764492;0.346619
11.111111;10.764860;0.346251
11.111111;10.765214;0.345897
11.111111;10.765626;0.345485
11.111111;10.766022;0.345090
11.111111;10.766402;0.344709
11.111111;10.766768;0.344343
11.111111;10.767209;0.343902
11.111111;10.767687;0.343424
11.111111;10.768148;0.342963
11.111111;10.768590;0.342521
11.111111;10.769083;0.342028
11.111111;10.769556;0.341555
11.111111;10.770031;0.341080
11.111111;10.770522;0.340589
11.111111;10.770994;0.340117
11.111111;10.771448;0.339663
11.111111;10.771885;0.339226
11.111111;10.772354;0.338757
11.111111;10.772820;0.338291
11.111111;10.773267;0.337844
11.111111;10.773698;0.337413
11.111111;10.774112;0.336999
11.111111;10.774549;0.336562
11.111111;10.774993;0.336118
11.111111;10.775420;0.335691
11.111111;10.775830;0.335281
11.111111;10.776225;0.334886
11.111111;10.776636;0.334475
11.111111;10.777050;0.334061
11.111111;10.777449;0.333662
11.111111;10.777833;0.333278
11.111111;10.778549;0.332562
11.111111;10.778740;0.332371
11.111111;10.779033;0.332078
11.111111;10.779314;0.331797
11.111111;10.779584;0.331527
11.111111;10.779844;0.331267
11.111111;10.780164;0.330947
11.111111;10.780475;0.330636
11.111111;10.780774;0.330337
11.111111;10.781062;0.330049
11.111111;10.781360;0.329751
11.111111;10.781646;0.329465
11.111111;10.781926;0.329185
11.111111;10.782195;0.328916
11.111111;10.782454;0.328657
11.111111;10.782726;0.328385
11.111111;10.782859;0.328252
11.111111;10.782996;0.328115
11.111111;10.783128;0.327983
11.111111;10.783255;0.327856
11.111111;10.783378;0.327734
11.111111;10.783495;0.327616
11.111111;10.783613;0.327498
11.111111;10.783712;0.327399
11.111111;10.783808;0.327304
11.111111;10.783899;0.327212
11.111111;10.783968;0.327143
11.111111;10.784024;0.327087
11.111111;10.784078;0.327033
11.111111;10.784129;0.326982
11.111111;10.784179;0.326932
11.111111;10.784216;0.326896
11.111111;10.784247;0.326864
11.111111;10.784278;0.326833
11.111111;10.784307;0.326804
11.111111;10.784330;0.326781
11.111111;10.784349;0.326762
11.111111;10.784368;0.326743
11.111111;10.784386;0.326725
11.111111;10.784403;0.326708
11.111111;10.784420;0.326691
11.111111;10.784435;0.326676
11.111111;10.784452;0.326659
11.111111;10.784467;0.326644
11.111111;10.784482;0.326629
11.111111;10.784497;0.326614
11.111111;10.784509;0.326602
11.111111;10.784521;0.326590
11.111111;10.784522;0.326589
11.111111;10.784524;0.326587
11.111111;10.784525;0.326586
11.111111;10.784527;0.326584
11.111111;10.784519;0.326592
11.111111;10.784504;0.326607
11.111111;10.784489;0.326622
11.111111;10.784475;0.326636
11.111111;10.784462;0.326649
11.111111;10.784447;0.326664
11.111111;10.784432;0.326679
11.111111;10.784417;0.326694
11.111111;10.784408;0.326703
11.111111;10.784384;0.326727
11.111111;10.784361;0.326750
11.111111;10.784338;0.326773
11.111111;10.784317;0.326794
11.111111;10.784276;0.326835
11.111111;10.784226;0.326885
11.111111;10.784179;0.326932
11.111111;10.784133;0.326978
11.111111;10.784089;0.327022
11.111111;10.784039;0.327072
11.111111;10.783987;0.327124
11.111111;10.783938;0.327174
11.111111;10.783890;0.327221
11.111111;10.783844;0.327267
11.111111;10.783798;0.327313
11.111111;10.783755;0.327356
11.111111;10.783713;0.327398
11.111111;10.783673;0.327438
11.111111;10.783635;0.327476
11.111111;10.783598;0.327513
11.111111;10.783567;0.327544
11.111111;10.783542;0.327569
11.111111;10.783518;0.327593
11.111111;10.783495;0.327616
11.111111;10.783473;0.327638
11.111111;10.783461;0.327650
11.111111;10.783456;0.327655
11.111111;10.783451;0.327660
11.111111;10.783447;0.327664
11.111111;10.783443;0.327669
11.111111;10.783450;0.327661
11.111111;10.783465;0.327646
11.111111;10.783479;0.327632
11.111111;10.783493;0.327619
11.111111;10.783506;0.327605
11.111111;10.783519;0.327592
11.111111;10.783534;0.327577
11.111111;10.783548;0.327563
11.111111;10.783562;0.327549
11.111111;10.783575;0.327536
11.111111;10.783587;0.327524
11.111111;10.783608;0.327503
11.111111;10.783628;0.327484
11.111111;10.783657;0.327454
11.111111;10.783687;0.327424
11.111111;10.783716;0.327395
11.111111;10.783744;0.327367
11.111111;10.783770;0.327341
11.111111;10.783795;0.327316
11.111111;10.783820;0.327291
11.111111;10.783844;0.327267
11.111111;10.783869;0.327242
11.111111;10.783892;0.327219
11.111111;10.783914;0.327197
11.111111;10.783936;0.327175
11.111111;10.783960;0.327151
11.111111;10.783987;0.327124
11.111111;10.784013;0.327098
11.111111;10.784039;0.327073
11.111111;10.784063;0.327048
11.111111;10.784094;0.327017
11.111111;10.784130;0.326982
11.111111;10.784164;0.326947
11.111111;10.784197;0.326914
11.111111;10.784229;0.326882
11.111111;10.784270;0.326841
11.111111;10.784316;0.326795
11.111111;10.784361;0.326750
11.111111;10.784405;0.326707
11.111111;10.784446;0.326665
11.111111;10.784486;0.326625
11.111111;10.784537;0.326575
11.111111;10.784594;0.326518
11.111111;10.784648;0.326463
11.111111;10.784701;0.326410
11.111111;10.784766;0.326345
11.111111;10.784833;0.326278
11.111111;10.784898;0.326213
11.111111;10.784973;0.326138
11.111111;10.785045;0.326066
11.111111;10.785122;0.325989
11.111111;10.785196;0.325915
11.111111;10.785267;0.325844
11.111111;10.785335;0.325776
11.111111;10.785401;0.325710
11.111111;10.785469;0.325643
11.111111;10.785533;0.325578
11.111111;10.785596;0.325516
11.111111;10.785655;0.325456
11.111111;10.785722;0.325389
11.111111;10.785793;0.325318
11.111111;10.785861;0.325250
11.111111;10.785927;0.325184
11.111111;10.786002;0.325109
11.111111;10.786075;0.325036
11.111111;10.786149;0.324962
11.111111;10.786229;0.324882
11.111111;10.786306;0.324805
11.111111;10.786380;0.324732
11.111111;10.786465;0.324646
11.111111;10.786553;0.324558
11.111111;10.786637;0.324474
11.111111;10.786719;0.324393
11.111111;10.786797;0.324314
11.111111;10.786887;0.324224
11.111111;10.786985;0.324126
11.111111;10.787079;0.324032
11.111111;10.787170;0.323941
11.111111;10.787257;0.323854
11.111111;10.787356;0.323755
11.111111;10.787456;0.323655
11.111111;10.787564;0.323547
11.111111;10.787668;0.323443
11.111111;10.787768;0.323344
11.111111;10.787864;0.323248
11.111111;10.787967;0.323144
11.111111;10.788078;0.323033
11.111111;10.788184;0.322927
11.111111;10.788286;0.322825
11.111111;10.788402;0.322710
11.111111;10.788523;0.322588
11.111111;10.788640;0.322471
11.111111;10.788753;0.322359
11.111111;10.788861;0.322250
11.111111;10.788980;0.322131
11.111111;10.789105;0.322006
11.111111;10.789225;0.321886
11.111111;10.789340;0.321771
11.111111;10.789451;0.321660
11.111111;10.789573;0.321538
11.111111;10.789701;0.321410
11.111111;10.789823;0.321288
11.111111;10.789941;0.321170
11.111111;10.790054;0.321057
11.111111;10.790178;0.320933
11.111111;10.790307;0.320804
11.111111;10.790431;0.320680
11.111111;10.790550;0.320561
11.111111;10.790665;0.320447
11.111111;10.790790;0.320321
11.111111;10.790921;0.320190
11.111111;10.791048;0.320064
11.111111;10.791169;0.319942
11.111111;10.791285;0.319826
11.111111;10.791413;0.319698
11.111111;10.791546;0.319565
11.111111;10.791674;0.319437
11.111111;10.791796;0.319315
11.111111;10.791915;0.319197
11.111111;10.792043;0.319068
11.111111;10.792177;0.318934
11.111111;10.792305;0.318806
11.111111;10.792429;0.318683
11.111111;10.792547;0.318564
11.111111;10.792661;0.318450
11.111111;10.792787;0.318324
11.111111;10.792919;0.318192
11.111111;10.793045;0.318066
11.111111;10.793167;0.317944
11.111111;10.793300;0.317811
11.111111;10.793437;0.317674
11.111111;10.793569;0.317542
11.111111;10.793695;0.317416
11.111111;10.793817;0.317294
11.111111;10.793949;0.317162
11.111111;10.794085;0.317026
11.111111;10.794215;0.316896
11.111111;10.794341;0.316770
11.111111;10.794475;0.316636
11.111111;10.794609;0.316502
11.111111;10.794738;0.316373
11.111111;10.794871;0.316240
11.111111;10.794999;0.316112
11.111111;10.795123;0.315988
11.111111;10.795241;0.315870
11.111111;10.795369;0.315742
11.111111;10.795502;0.315610
11.111111;10.795629;0.315482
11.111111;10.795752;0.315360
11.111111;10.795869;0.315242
11.111111;10.795997;0.315115
11.111111;10.796128;0.314983
11.111111;10.796254;0.314857
11.111111;10.796376;0.314735
11.111111;10.796493;0.314618
11.111111;10.796619;0.314492
11.111111;10.796750;0.314361
11.111111;10.796875;0.314236
11.111111;10.796996;0.314115
11.111111;10.797112;0.313999
11.111111;10.797224;0.313887
11.111111;10.797350;0.313761
11.111111;10.797472;0.313640
11.111111;10.797588;0.313523
11.111111;10.797716;0.313395
11.111111;10.797848;0.313263
11.111111;10.797975;0.313137
11.111111;10.798097;0.313014
11.111111;10.798214;0.312897
11.111111;10.798341;0.312770
11.111111;10.798472;0.312639
11.111111;10.798598;0.312513
11.111111;10.798720;0.312392
11.111111;10.798836;0.312275
11.111111;10.798948;0.312163
11.111111;10.799078;0.312033
11.111111;10.799203;0.311908
11.111111;10.799323;0.311788
11.111111;10.799439;0.311672
11.111111;10.799570;0.311541
11.111111;10.799696;0.311415
11.111111;10.799828;0.311283
11.111111;10.799954;0.311157
11.111111;10.800076;0.311035
11.111111;10.800193;0.310918
11.111111;10.800319;0.310792
11.111111;10.800445;0.310666
11.111111;10.800566;0.310545
11.111111;10.800682;0.310429
11.111111;10.800807;0.310304
11.111111;10.800936;0.310175
11.111111;10.801060;0.310051
11.111111;10.801180;0.309932
11.111111;10.801294;0.309817
11.111111;10.801418;0.309693
11.111111;10.801541;0.309570
11.111111;10.801669;0.309442
11.111111;10.801792;0.309320
11.111111;10.801910;0.309202
11.111111;10.802023;0.309088
11.111111;10.802145;0.308966
11.111111;10.802272;0.308839
11.111111;10.802394;0.308718
11.111111;10.802511;0.308601
11.111111;10.802623;0.308488
11.111111;10.802745;0.308366
11.111111;10.802871;0.308240
11.111111;10.802992;0.308119
11.111111;10.803108;0.308003
11.111111;10.803220;0.307891
11.111111;10.803342;0.307770
11.111111;10.803467;0.307644
11.111111;10.803588;0.307523
11.111111;10.803704;0.307407
11.111111;10.803816;0.307295
11.111111;10.803923;0.307188
11.111111;10.804040;0.307071
11.111111;10.804162;0.306950
11.111111;10.804278;0.306833
11.111111;10.804391;0.306720
11.111111;10.804499;0.306612
11.111111;10.804617;0.306494
11.111111;10.804740;0.306372
11.111111;10.804858;0.306254
11.111111;10.804971;0.306140
11.111111;10.805096;0.306016
11.111111;10.805226;0.305885
11.111111;10.805351;0.305760
11.111111;10.805472;0.305639
11.111111;10.805588;0.305524
11.111111;10.805717;0.305394
11.111111;10.805841;0.305270
11.111111;10.805961;0.305150
11.111111;10.806091;0.305020
11.111111;10.806215;0.304896
11.111111;10.806345;0.304766
11.111111;10.806469;0.304642
11.111111;10.806589;0.304522
11.111111;10.806704;0.304407
11.111111;10.806828;0.304283
11.111111;10.806955;0.304156
11.111111;10.807078;0.304033
11.111111;10.807196;0.303916
11.111111;10.807309;0.303802
11.111111;10.807435;0.303676
11.111111;10.807556;0.303555
11.111111;10.807682;0.303429
11.111111;10.807803;0.303308
11.111111;10.807919;0.303192
11.111111;10.808031;0.303080
11.111111;10.808139;0.302972
11.111111;10.808256;0.302855
11.111111;10.808376;0.302735
11.111111;10.808492;0.302619
11.111111;10.808604;0.302508
11.111111;10.808711;0.302400
11.111111;10.808827;0.302284
11.111111;10.808948;0.302163
11.111111;10.809064;0.302047
11.111111;10.809176;0.301935
11.111111;10.809284;0.301827
11.111111;10.809405;0.301706
11.111111;10.809522;0.301589
11.111111;10.809635;0.301476
11.111111;10.809758;0.301353
11.111111;10.809886;0.301225
11.111111;10.810009;0.301102
11.111111;10.810127;0.300984
11.111111;10.810241;0.300870
11.111111;10.810363;0.300748
11.111111;10.810481;0.300630
11.111111;10.810603;0.300508
11.111111;10.810720;0.300391
11.111111;10.810832;0.300279
11.111111;10.810940;0.300171
11.111111;10.811061;0.300050
11.111111;10.811187;0.299925
11.111111;10.811307;0.299804
11.111111;10.811422;0.299689
11.111111;10.811534;0.299578
11.111111;10.811653;0.299458
11.111111;10.811777;0.299334
11.111111;10.811896;0.299215
11.111111;10.812010;0.299101
11.111111;10.812120;0.298991
11.111111;10.812226;0.298885
11.111111;10.812341;0.298770
11.111111;10.812460;0.298651
11.111111;10.812576;0.298536
11.111111;10.812686;0.298425
11.111111;10.812793;0.298318
11.111111;10.812909;0.298202
11.111111;10.813030;0.298081
11.111111;10.813146;0.297965
11.111111;10.813258;0.297853
11.111111;10.813365;0.297746
11.111111;10.813482;0.297629
11.111111;10.813604;0.297507
11.111111;10.813721;0.297390
11.111111;10.813834;0.297277
11.111111;10.813942;0.297169
11.111111;10.814059;0.297052
11.111111;10.814181;0.296930
11.111111;10.814298;0.296813
11.111111;10.814411;0.296700
11.111111;10.814519;0.296592
11.111111;10.814637;0.296474
11.111111;10.814759;0.296352
11.111111;10.814876;0.296235
11.111111;10.814988;0.296123
11.111111;10.815115;0.295996
11.111111;10.815236;0.295875
11.111111;10.815353;0.295758
11.111111;10.815465;0.295646
11.111111;10.815585;0.295526
11.111111;10.815709;0.295402
11.111111;10.815828;0.295283
11.111111;10.815943;0.295168
11.111111;10.816066;0.295046
11.111111;10.816183;0.294928
11.111111;10.816306;0.294805
11.111111;10.816423;0.294688
11.111111;10.816536;0.294575
11.111111;10.816645;0.294466
11.111111;10.816762;0.294349
11.111111;10.816879;0.294232
11.111111;10.817001;0.294110
11.111111;10.817119;0.293992
11.111111;10.817233;0.293878
11.111111;10.817342;0.293769
11.111111;10.817464;0.293647
