actual,proposed
0.06416923552751541,0.13226833939552307
0.03823497146368027,0.10752817243337631
0.012577012181282043,0.11526394635438919
0.0,0.11454394459724426
0.0,0.10890154540538788
0.0,0.06208166107535362
0.0,0.09145468473434448
0.0,0.06492270529270172
0.0,0.07555609196424484
0.0,0.028033388778567314
0.0,0.0
0.0,0.01798168569803238
0.0,0.0039178067818284035
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.06015414372086525
0.0,0.10133318603038788
0.0,0.06521545350551605
0.0,0.04481807351112366
0.0,0.06289495527744293
0.0,0.07286162674427032
0.0,0.06273861229419708
0.0,0.038668759167194366
0.0,0.06810030341148376
0.0,0.06154914200305939
0.0,0.09988666325807571
0.0,0.0
0.0,0.053221262991428375
0.0,0.07129906862974167
0.0,0.047229889780282974
0.0,0.05749401077628136
0.0,0.060637570917606354
0.0,0.05665573105216026
0.0,0.0356360487639904
0.0,0.05054357647895813
0.0,0.05102718248963356
0.0,0.051408424973487854
0.0,0.03272382915019989
0.0,0.0376739539206028
0.09990354627370834,0.03589218482375145
0.0964675024151802,0.800000011920929
0.10171008110046387,0.17661739885807037
0.10679329186677933,0.18234321475028992
0.1073642298579216,0.16316628456115723
0.11220724880695343,0.17120413482189178
0.11254680156707764,0.17039598524570465
0.1171669065952301,0.1560497283935547
0.11734601855278015,0.16052432358264923
0.11719101667404175,0.17141011357307434
0.11269049346446991,0.15392519533634186
0.10382921248674393,0.16990363597869873
0.0993848368525505,0.1542607992887497
0.09493425488471985,0.15483544766902924
0.0861181765794754,0.15601392090320587
0.07735525071620941,0.13072991371154785
0.06864213943481445,0.14171047508716583
0.05561661347746849,0.15302005410194397
0.04269520938396454,0.126422718167305
0.029871657490730286,0.1292581856250763
0.021500252187252045,0.12945915758609772
0.013155543245375156,0.1170792207121849
0.18126925826072693,0.113589346408844
0.17852817475795746,0.800000011920929
0.17804427444934845,0.24074040353298187
0.17546765506267548,0.23608526587486267
0.17300528287887573,0.23176053166389465
0.15865902602672577,0.2342144399881363
0.14754478633403778,0.22450408339500427
0.13648511469364166,0.20381951332092285
0.11015394330024719,0.22206413745880127
0.09057701379060745,0.20689089596271515
0.07987604290246964,0.169149249792099
0.0648445338010788,0.18459583818912506
0.04553968459367752,0.1726836860179901
0.030735261738300323,0.19344227015972137
0.016003474593162537,0.1734199970960617
0.00569842429831624,0.15503379702568054
0.0,0.13174709677696228
0.0,0.14609293639659882
0.0,0.14199599623680115
0.0,0.13920342922210693
0.0,0.13629448413848877
0.0,0.12617747485637665
0.0,0.11596769094467163
0.0,0.1325516700744629
0.0,0.34919339418411255
0.0,0.10694339871406555
0.0,0.09337879717350006
0.0,0.0947466716170311
0.0,0.08485028147697449
0.0,0.08307188004255295
0.0,0.07790980488061905
0.0,0.07613792270421982
0.0,0.07192771881818771
0.0,0.08411376923322678
0.0,0.036592185497283936
0.0,0.03955046460032463
0.0,0.05026658624410629
0.0,0.044417064636945724
0.0,0.049215953797101974
0.0,0.03454134985804558
0.0,0.040860146284103394
0.0,0.03396071866154671
0.0,0.034833189100027084
0.0,0.02583904191851616
0.0,0.030069751664996147
0.0,0.03139408677816391
0.0,0.028697337955236435
0.0,0.02265162765979767
0.0,0.020250873640179634
0.0,0.020742522552609444
0.0,0.022513248026371002
0.0,0.011648828163743019
0.0,0.0157184936106205
0.0,0.014929075725376606
0.0,0.013077869080007076
0.0,0.008699382655322552
0.0,0.009637272916734219
0.0,0.01742061786353588
0.0,0.0
0.0,0.0
0.0,0.00024067566846497357
0.0,0.0005738553591072559
0.0,0.0007244211155921221
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.002437078859657049
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0006874296814203262
0.0,0.002525158692151308
0.0,0.0025802950840443373
0.0,0.003675443585962057
0.0,0.003341476432979107
0.0,0.006617057137191296
0.0,0.005002811551094055
0.0,0.006347838789224625
0.0,0.007511561270803213
0.0,0.007955437526106834
0.0,0.008620364591479301
0.0,0.010875090025365353
0.0,0.010622597299516201
0.0,0.014694754965603352
0.0,0.010790546424686909
0.0,0.009619886055588722
0.0,0.01077354047447443
0.0,0.010602464899420738
0.0,0.010844655334949493
0.0,0.010975425131618977
0.0,0.009716961532831192
0.0,0.010224584490060806
0.0,0.011250121518969536
0.0,0.01209443248808384
0.0,0.012399667873978615
0.0,0.014713828451931477
0.0,0.01723114587366581
0.0,0.016598517075181007
0.0,0.01543821208178997
0.0,0.016444720327854156
0.0,0.01534541230648756
0.0,0.014315776526927948
0.0,0.011929517611861229
0.0,0.012114916928112507
0.0,0.013224600814282894
0.0,0.013325914740562439
0.0,0.014354048296809196
0.0,0.01572364754974842
0.0,0.01570899970829487
0.0,0.01454660389572382
0.0,0.019194435328245163
0.034712374210357666,0.022713756188750267
0.042439479380846024,0.025922250002622604
0.04572610557079315,0.027855785563588142
0.040277235209941864,0.030571868643164635
0.030574148520827293,0.027998076751828194
0.029749134555459023,0.02736945077776909
0.04203343018889427,0.026799526065587997
0.04980923980474472,0.03017614595592022
0.053143613040447235,0.0322418138384819
0.05210097134113312,0.03448476269841194
0.05546088144183159,0.03395233303308487
0.05880187451839447,0.03525972366333008
0.06212584301829338,0.036717914044857025
0.0523567870259285,0.03779635578393936
0.05147133022546768,0.03377622738480568
0.05498243495821953,0.03615773841738701
0.04975228011608124,0.03775914013385773
0.044619932770729065,0.03434441238641739
0.04394059255719185,0.03493974357843399
0.03893176466226578,0.03810843452811241
0.03401174023747444,0.0349942184984684
0.024817639961838722,0.03368908911943436
0.015765562653541565,0.03079737350344658
0.011207487434148788,0.02913106419146061
0.006718310993164778,0.027914242818951607
0.0,0.0267828069627285
0.0,0.024537205696105957
0.0,0.022292980924248695
0.0,0.02119525521993637
0.0,0.01862284541130066
0.0,0.015711775049567223
0.0,0.012915404513478279
0.0,0.011885530315339565
0.0,0.010676337406039238
0.0,0.009623777121305466
0.0,0.007607875391840935
0.0,0.006434484384953976
0.0,0.0016839244635775685
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0020960827823728323
0.0,0.006305299699306488
0.0,0.011202571913599968
0.0,0.013703739270567894
0.0677979439496994,0.019489414989948273
0.07433285564184189,0.02147599868476391
0.0764719769358635,0.022897813469171524
0.08735580742359161,0.026159876957535744
0.10250319540500641,0.02428627200424671
0.1087823435664177,0.03195774182677269
0.11068019270896912,0.04356088116765022
0.12133555859327316,0.042293548583984375
0.12319118529558182,0.03596518933773041
0.1294489949941635,0.0440843291580677
0.13568836450576782,0.053972676396369934
0.1331927627325058,0.0451117679476738
0.13080254197120667,0.046575307846069336
0.1328723132610321,0.049205031245946884
0.13933855295181274,0.04942486435174942
0.13706238567829132,0.05230208858847618
0.1305254101753235,0.05002792552113533
0.12414328008890152,0.04926837608218193
0.1179099753499031,0.04825957491993904
0.11181861162185669,0.04911097511649132
0.10586366802453995,0.04659004881978035
0.09568043053150177,0.04405655711889267
0.08132421970367432,0.042923714965581894
0.06720569729804993,0.03856472298502922
0.05767383426427841,0.03643904998898506
0.04394052177667618,0.03325805068016052
0.03041752427816391,0.030055681243538857
0.017096206545829773,0.026681741699576378
0.0,0.023296579718589783
0.0,0.02221117727458477
0.0,0.018719112500548363
0.0,0.015438711270689964
0.0,0.011233363300561905
0.0,0.002720342017710209
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0016294948291033506
0.0,0.005314093083143234
0.0,0.0027288382407277822
0.0,0.01787078008055687
0.0,0.012424159795045853
0.05735292285680771,0.017785431817173958
0.06851090490818024,0.017459280788898468
0.07520212233066559,0.027434777468442917
0.07749313861131668,0.019138701260089874
0.09288216382265091,0.041829485446214676
0.1037522628903389,0.03083854354918003
0.11017131805419922,0.03750615194439888
0.11857152730226517,0.03329074755311012
0.1293351948261261,0.052569370716810226
0.131296306848526,0.04068579524755478
0.133297860622406,0.041429974138736725
0.13969850540161133,0.06048348546028137
0.1417182832956314,0.04413547366857529
0.15249602496623993,0.051676951348781586
0.15447445213794708,0.07487048208713531
0.15649643540382385,0.05111865699291229
0.14984267950057983,0.05726713314652443
0.14770986139774323,0.06437981873750687
0.14567187428474426,0.0576997809112072
0.1480841338634491,0.05836135149002075
0.13744661211967468,0.05651191249489784
0.12265827506780624,0.053830210119485855
0.10812894254922867,0.0511680543422699
0.09820716083049774,0.044747911393642426
0.08410287648439407,0.04623887315392494
0.07022862136363983,0.05064525827765465
0.043496787548065186,0.04179725423455238
0.025873618200421333,0.03151751309633255
0.012862449511885643,0.02698720432817936
0.0,0.02310032583773136
0.0,0.0214228518307209
0.0,0.018236294388771057
0.0,0.017277169972658157
0.0,0.0
0.0,0.00688944524154067
0.0,0.005200919695198536
0.0,0.005301070399582386
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0042060366831719875
0.0,0.0
0.0,0.012038273736834526
0.0,0.013163511641323566
0.0,0.015085636638104916
0.05711790919303894,0.011749882251024246
0.06836885213851929,0.025036757811903954
0.07515062391757965,0.028686892241239548
0.08188779652118683,0.02189823053777218
0.09523817896842957,0.04186193645000458
0.10621563345193863,0.032216206192970276
0.12145646661520004,0.040285903960466385
0.1341785043478012,0.0445658341050148
0.13614873588085175,0.04639425501227379
0.13380125164985657,0.04681328311562538
0.13155430555343628,0.047008875757455826
0.13376307487487793,0.04681483656167984
0.12728634476661682,0.05117740109562874
0.1253211796283722,0.048022471368312836
0.12344185262918472,0.04955598711967468
0.12164505571126938,0.0492158941924572
0.12428665906190872,0.04990756884217262
0.11822612583637238,0.0491199865937233
0.11230210214853287,0.04951922968029976
0.10650929063558578,0.04652123898267746
0.1008414775133133,0.04828681796789169
0.09093475341796875,0.04740338772535324
0.08556254208087921,0.043942756950855255
0.07593914121389389,0.04185289889574051
0.0664786696434021,0.04226740822196007
0.06153339892625809,0.038392744958400726
0.05667704716324806,0.03820318728685379
0.04754673317074776,0.03548188507556915
0.04291759058833122,0.034635573625564575
0.03836313262581825,0.03344733640551567
0.03388042375445366,0.03245839849114418
0.029466282576322556,0.03136095404624939
0.016399947926402092,0.028016064316034317
0.003516565542668104,0.024423928931355476
0.0,0.022343605756759644
0.0,0.016574755311012268
0.0,0.011112022213637829
0.0,0.008441745303571224
0.0,0.007086006458848715
0.0,0.006873458623886108
0.0,0.0045351674780249596
0.0,0.0025315815582871437
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.00016246420273091644
0.0,0.0018381167901679873
0.0,0.003494168631732464
0.0,0.006559024099260569
0.0,0.007123107090592384
0.0,0.003949225880205631
0.0,0.0045910123735666275
0.0,0.008456012234091759
0.0,0.008435428142547607
0.0,0.012997712008655071
0.0,0.015446823090314865
0.0,0.015600915066897869
0.0,0.017598195001482964
0.033604901283979416,0.01764032058417797
0.0411984920501709,0.02014782838523388
0.04435552656650543,0.021611088886857033
0.05185791477560997,0.023181909695267677
0.05928792804479599,0.022977950051426888
0.06664884090423584,0.029614167287945747
0.06958475708961487,0.030566992238163948
0.0812373012304306,0.031165258958935738
0.08404967933893204,0.03438444435596466
0.0825076699256897,0.03565880283713341
0.08538999408483505,0.03608803078532219
0.08827470242977142,0.03667929396033287
0.08680310845375061,0.03919011726975441
0.08975360542535782,0.03927023708820343
0.08834606409072876,0.04060132056474686
0.08699991554021835,0.04045727103948593
0.09007184952497482,0.04087148979306221
0.10621725022792816,0.041922904551029205
0.10910096764564514,0.04695150628685951
0.10763177275657654,0.048359956592321396
0.10622891038656235,0.04822312667965889
0.10924886912107468,0.0486249178647995
0.11226977407932281,0.050152186304330826
0.11093297600746155,0.05093684792518616
0.10529924184083939,0.05161934345960617
0.10414464771747589,0.050660643726587296
0.09432701766490936,0.051119495183229446
0.08468235284090042,0.04880993813276291
0.07520350813865662,0.04684663936495781
0.07024227827787399,0.04460086673498154
0.06537266075611115,0.04372803121805191
0.06494900584220886,0.042647410184144974
0.06454848498106003,0.04279664158821106
0.0554521419107914,0.04235638678073883
0.042138926684856415,0.040554869920015335
0.033381350338459015,0.037655990570783615
0.02475040778517723,0.0351678729057312
0.01188170351088047,0.03289800509810448
0.007907581515610218,0.029737303033471107
0.0,0.028310908004641533
0.0,0.02488676831126213
0.0,0.023892004042863846
0.0,0.021130027249455452
0.0,0.019393013790249825
0.0,0.018022021278738976
0.0,0.015058938413858414
0.0,0.015616361983120441
0.0,0.012901303358376026
0.0,0.009055420756340027
0.0,0.008312179706990719
0.0,0.004680187441408634
0.0,0.0018324379343539476
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.013249918818473816
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.003706773044541478
0.0,0.0038000752683728933
0.0,0.0
0.0,0.004093116614967585
0.0,0.0
0.0,0.0012537167640402913
0.0,0.0013876095181331038
0.0,0.0
0.0,0.001651730970479548
0.0,0.0019696292001754045
0.0,0.003050954081118107
0.0,0.00216547935269773
0.0,0.0022677239030599594
0.0,0.002225216245278716
0.0,0.0007626376464031637
0.0,0.0016945317620411515
0.0,0.0010687517933547497
0.0,0.0025821977760642767
0.0,0.0034247662406414747
0.0,0.004049235954880714
0.0,0.00480642868205905
0.0,0.007101475261151791
0.0,0.009131659753620625
0.0,0.0107419453561306
0.0,0.009692717343568802
0.0,0.008151330053806305
0.0,0.008903039619326591
0.0,0.007567068561911583
0.0,0.0060659898445010185
0.0,0.0058675301261246204
0.0,0.006533865816891193
0.0,0.006574607454240322
0.0,0.006563280709087849
0.0,0.0076724872924387455
0.0,0.009238478727638721
0.0,0.007773168850690126
0.0,0.00796214397996664
0.0,0.007898417301476002
0.0,0.006879392545670271
0.0,0.005748833063989878
0.0,0.006897642742842436
0.0,0.010409482754766941
0.0,0.009166686795651913
0.0,0.00927888136357069
0.0,0.009301681071519852
0.0,0.010436628945171833
0.0,0.01201099343597889
0.0,0.011590953916311264
0.0,0.013107527047395706
0.0,0.012749683111906052
0.0,0.015825185924768448
0.017591111361980438,0.017712637782096863
0.017002485692501068,0.016503367573022842
0.020795533433556557,0.019368061795830727
0.015250969678163528,0.01671438291668892
0.014753203839063644,0.016816163435578346
0.01427458319813013,0.017376044765114784
0.017730891704559326,0.016584306955337524
0.017245011404156685,0.019148996099829674
0.021137278527021408,0.021242303773760796
0.024438796564936638,0.019676338881254196
0.028271101415157318,0.02220347709953785
0.032064925879240036,0.020927388221025467
0.03582180663943291,0.02828940935432911
0.03954359516501427,0.026824722066521645
0.03817087411880493,0.023821484297513962
0.03320049121975899,0.026387475430965424
0.028317000716924667,0.026021357625722885
0.031812477856874466,0.0241695623844862
0.035707276314496994,0.027144603431224823
